cnty,percent_male10,med_age10,percent_black10,percent_white10,total_pop10,pop_density10,log_pop_density10,rep_pre_2008,rep_pre_2012,rep_sen_2010,rep_hou_2010,main_protestant10,evan_protestant10,catholic10,med_house_val0509,med_house_income0509,below_poverty0509,high_school0509,bac0509,grad0509,married0509,divorced0509,separated0509,other_language0509,foreign_born0509,same_sex0509,murderrate2008,robberyrate2008,agasltrate2008,percent_physically_inactive_chr12,motorvehicle_mortality_rate_chr12,year_potential_life_lost_rate_chr12,percent_excessive_drinking_chr12,percent_smokers_chr12,physically_unhealthy_days_chr12,mentally_unhealthy_days_chr12,percent_fair_or_poor_chr12,percent_obese_chr12,ls09_10_avg,elev,maxtemp0610,mintemp0610,max_heat_index0610,sunlight0610,precipitation0610,Land Area km²,Water Area km²,Total Area km²,Latitude,Longitude 
48469,48.8,36.4,6.4,79.5,86793,98.4,4.58904,0.328489,68.2494,,0.782379,75.75,264.41,360.779,92000.0,45859.0,15.2,79.8,17.1,5.3,52.9,11.1,2.9,26.5,5.8,0.2,1.15499e-05,0.000796942,0.00461995,25.5,19.4679,7802.61,,25.5,3.6,4.0,21.9,30.5,3.38695,29.0,82.26,61.89,1169.0,18354.4,2.79,2284.739,17.334,2302.073,28.79637,-96.971198
48471,59.0,34.5,22.5,67.1,67861,86.5,4.46014,0.383057,64.9719,,0.71497,61.2,227.689,91.6089,97500.0,34214.0,22.1,79.2,16.9,6.2,38.3,11.7,2.3,19.5,9.0,0.4,1.55814e-05,0.000607675,0.00255535,27.2,15.8804,8381.27,15.9,18.9,4.5,3.5,14.3,32.6,3.39638,111.0,80.93,57.53,1160.0,17858.4,2.9,2030.988,44.898,2075.886,30.74309,-95.569888
48473,49.5,31.7,24.9,58.5,43205,84.1,4.43201,0.461246,58.1311,,0.67249,44.6189,139.68,107.189,109300.0,43865.0,19.8,78.8,17.8,4.8,50.5,8.5,2.2,20.6,12.6,0.7,8.25468e-05,0.000990562,0.00275156,30.1,26.9029,8983.58,3.0,11.1,3.7,5.5,,31.7,3.40251,77.0,81.02,58.76,1174.0,17945.8,2.79,1329.778,11.366,1341.144,30.013578,-95.982102
48475,48.3,37.0,4.9,77.2,10658,12.8,2.54945,0.249584,72.9122,,0.696067,64.7389,315.629,236.909,41300.0,40514.0,14.3,70.5,8.8,2.5,53.3,10.6,3.4,37.3,8.1,0.5,,,,30.6,34.4523,11057.6,,,,,,28.6,,802.0,81.87,57.72,774.0,19854.9,1.12,2164.2,0.624,2164.824,31.513069,-103.105113
48477,49.2,41.6,17.6,74.2,33718,55.8,4.02177,0.280587,75.4115,,0.792981,259.949,216.5,181.27,132800.0,43791.0,17.0,79.2,24.1,7.7,52.1,8.6,2.0,11.4,6.4,0.0,9.30435e-05,0.000341159,0.00266725,28.3,26.2997,8160.92,,14.5,2.2,2.0,12.6,28.9,3.39941,85.0,81.6,58.48,1176.0,17998.1,2.56,1564.232,46.094,1610.327,30.215075,-96.410272
48479,48.5,27.8,0.5,88.0,250304,74.5,4.3108,0.714466,22.5575,,0.12149,5.41,51.1889,506.379,99000.0,35964.0,29.9,61.7,17.1,4.8,50.7,8.5,3.9,92.1,27.9,0.5,4.61235e-05,0.00135016,0.0042811,27.2,11.232,6394.84,23.7,21.5,3.9,2.9,26.8,29.3,3.36354,167.0,86.12,63.87,1116.0,19236.8,1.5,8706.199,36.538,8742.737,27.770584,-99.326641
48481,49.2,37.2,14.1,72.2,41280,38.0,3.63759,0.342419,69.2127,,0.739906,80.64,255.569,438.709,81900.0,42695.0,16.7,74.6,15.7,3.7,52.7,10.5,2.7,26.3,7.9,0.1,0.0,0.000465037,0.00350001,28.6,29.78,7478.32,16.7,16.3,4.3,1.9,,30.6,3.40588,36.0,81.07,60.58,1178.0,18100.4,2.84,2813.115,21.289,2834.404,29.278481,-96.229675
48483,49.2,40.2,2.1,82.6,5410,5.9,1.77495,0.139866,88.2519,,0.91485,115.53,304.62,13.8589,61700.0,40603.0,16.1,75.5,12.5,2.5,59.8,9.2,2.0,16.0,6.5,0.7,,,,29.7,50.2423,11540.9,,,,,,29.2,,768.0,73.55,50.71,784.0,18210.4,1.84,2368.604,2.481,2371.085,35.392593,-100.253107
48485,51.3,33.9,10.5,77.1,131500,209.5,5.34472,0.301596,72.6803,,0.837397,70.0,468.97,88.9689,85000.0,42999.0,14.7,83.0,20.9,6.7,51.0,11.8,2.1,11.7,5.7,0.5,3.13509e-05,0.00165376,0.00268834,30.6,17.1344,9570.14,16.6,17.1,4.0,2.8,17.4,31.1,3.3928,323.0,78.16,53.8,1118.0,18284.2,1.99,1625.933,13.831,1639.764,33.991103,-98.716851
48487,49.8,38.0,8.0,78.2,13535,13.9,2.63189,0.265247,74.2714,,0.845016,63.9089,696.12,23.64,55200.0,36338.0,25.3,71.4,16.1,5.7,47.8,14.6,1.4,14.6,4.0,0.0,0.0,0.000214838,0.00250644,26.6,23.4689,9271.37,,,4.1,2.0,,30.4,3.40007,385.0,78.23,53.96,1080.0,18345.5,1.83,2514.474,18.258,2532.732,34.08492,-99.24244
48489,54.4,32.1,2.1,85.8,22134,37.5,3.62434,0.695289,27.9621,,0.325991,36.4089,72.92,497.42,42300.0,22747.0,46.9,54.6,9.5,2.9,47.6,8.8,4.8,46.6,15.1,0.2,4.86098e-05,0.000729146,0.0124927,28.3,17.5494,6161.77,,,,,,29.5,3.39896,9.0,83.84,66.92,1122.0,19248.6,1.96,1529.529,501.716,2031.244,26.481092,-97.584224
48491,49.2,34.2,6.2,78.1,422679,378.0,5.93489,0.427334,59.4141,,0.804914,64.2189,153.719,110.019,168500.0,69406.0,6.2,90.3,35.9,10.5,57.5,11.1,1.7,19.0,10.1,0.8,1.02122e-05,0.000265518,0.00102633,19.4,12.5513,4602.07,16.0,12.9,2.8,2.4,12.6,27.0,3.42217,211.0,81.34,59.17,1111.0,18095.6,2.47,2896.391,41.793,2938.184,30.64903,-97.605069
48493,49.8,40.0,1.6,89.1,42918,53.4,3.97781,0.32763,71.0142,,0.701717,44.3589,132.37,281.649,114100.0,59347.0,9.4,80.5,17.2,4.5,54.5,9.5,2.2,27.5,4.5,0.2,7.4677e-05,2.48923e-05,0.00139397,27.1,25.5201,7415.37,23.8,16.9,3.1,2.8,20.3,29.7,3.39709,150.0,84.29,60.83,1135.0,18327.1,1.96,2081.658,12.116,2093.774,29.174303,-98.085899
48495,49.9,34.7,2.2,73.7,7110,8.5,2.14007,0.234744,76.0,,0.818509,45.1489,427.139,263.709,37400.0,40074.0,20.4,63.2,9.4,2.0,56.0,10.3,3.1,42.3,12.5,0.0,,,,28.1,38.3771,11286.0,,,,,,30.9,,870.0,79.68,56.34,678.0,19764.4,1.3,2178.456,0.414,2178.87,31.831416,-103.055986
48497,50.4,38.4,1.1,88.7,59127,65.4,4.18052,0.216629,82.9453,,0.823229,43.5,320.649,38.56,116200.0,55703.0,8.8,80.1,15.2,4.4,54.8,13.0,1.7,13.0,6.2,0.6,0.0,0.000119238,0.00229959,29.6,38.3627,7643.88,,19.6,3.0,3.9,19.0,31.6,3.39273,250.0,78.44,56.06,1145.0,18041.7,2.41,2342.443,47.039,2389.481,33.219095,-97.653997
48499,49.1,47.5,4.7,88.7,41964,65.0,4.17439,0.225484,81.6279,,0.822425,71.39,414.209,63.96,90000.0,39480.0,14.4,79.4,15.3,4.7,55.7,11.7,1.5,7.2,3.6,0.1,2.66667e-05,0.000186667,0.00274667,31.0,36.869,8947.42,9.5,27.7,5.5,4.4,25.4,29.5,3.39357,132.0,78.24,54.93,1157.0,17643.7,3.32,1671.149,130.754,1801.903,32.783588,-95.382166
48501,49.5,32.8,0.9,74.5,7879,9.9,2.29253,0.183076,79.7932,,0.848668,72.4689,432.42,312.48,57500.0,48235.0,21.0,66.5,16.3,3.2,71.1,5.9,2.0,47.8,18.7,0.0,,,,28.7,28.9765,5101.52,,,,,,30.1,,1110.0,75.2,51.75,461.0,19580.3,1.29,2071.235,0.034,2071.269,33.172397,-102.823771
48503,49.3,41.8,1.3,90.3,18550,20.3,3.01062,0.178371,85.0875,,0.829352,131.479,631.75,51.21,66100.0,38195.0,14.1,77.3,13.5,3.1,62.9,9.2,2.6,12.7,4.9,0.1,5.66412e-05,5.66412e-05,0.00209572,28.2,35.2431,10792.0,,,4.4,5.8,,29.6,3.37821,381.0,78.87,55.33,1065.0,18474.4,2.11,2368.46,42.452,2410.912,33.158787,-98.678267
48505,50.2,28.3,0.1,93.6,14018,14.0,2.63906,0.676553,28.14,,0.167216,4.28,52.3589,249.68,39800.0,20525.0,41.4,55.4,8.9,3.4,56.1,8.1,3.5,83.8,27.6,0.0,,,,28.3,26.799,6092.08,8.5,5.8,5.0,1.9,,30.0,,125.0,87.01,65.44,1169.0,19533.1,1.59,2585.876,154.371,2740.247,26.996981,-99.182603
48507,49.3,30.8,0.8,88.2,11677,9.0,2.19722,0.841847,15.7131,,0.152755,20.55,116.04,291.17,34300.0,22964.0,38.3,59.5,7.5,2.1,42.4,8.4,6.8,76.1,14.7,0.0,,,,27.8,21.9448,9170.99,,,,,,29.7,,203.0,86.12,62.2,1151.0,18662.9,1.27,3360.267,11.21,3371.477,28.864652,-99.75983
49001,51.4,31.9,0.2,89.0,6629,2.6,0.955511,0.216022,84.9219,0.724024,0.775547,,4.21889,22.9289,143100.0,39362.0,16.8,89.4,11.6,3.8,63.2,7.4,0.2,10.3,4.2,0.0,,,,23.2,46.4781,8760.73,12.7,13.2,3.8,2.5,15.5,27.0,,1910.0,58.5,40.42,111.0,17991.4,0.88,6707.758,5.331,6713.089,38.357535,-113.238948
49003,50.4,30.6,0.3,91.8,49975,8.7,2.16332,0.173733,88.1132,0.722764,0.835831,7.78,16.1489,40.1789,154200.0,54670.0,8.5,90.5,21.7,6.0,65.0,7.7,1.4,8.4,3.6,0.3,0.0,0.000201437,0.00111909,22.2,16.0571,5847.52,8.6,10.0,3.4,3.4,13.3,27.0,3.38667,1282.0,58.68,42.63,222.0,16489.9,0.83,14880.907,2547.942,17428.849,41.476021,-113.052922
49005,49.7,25.5,0.6,89.1,112656,96.7,4.57161,0.249056,82.8482,0.604625,0.713685,7.48,14.1689,29.3589,171900.0,46091.0,15.3,92.2,35.0,13.0,54.9,5.7,0.7,14.7,6.4,0.3,1.77558e-05,1.77558e-05,0.000408384,16.9,10.7794,4271.39,5.4,5.1,3.2,2.7,11.0,23.3,3.4451,2084.0,52.24,34.62,106.0,17511.5,1.8,3016.851,21.265,3038.116,41.734225,-111.744581
49007,49.6,34.4,0.4,92.3,21403,14.5,2.67415,0.44593,67.2658,0.504415,0.278531,17.1489,46.82,191.139,97600.0,41056.0,12.5,86.0,15.0,3.8,56.5,11.5,1.6,7.0,2.1,0.1,0.0,5.88859e-05,0.00129549,26.2,24.0138,10006.8,9.8,19.3,4.5,4.3,19.2,24.4,3.35992,1956.0,52.9,36.14,54.0,17557.7,0.92,3829.279,15.774,3845.053,39.67005,-110.590357
49009,56.4,42.8,0.4,95.9,1059,1.5,0.405465,0.298405,78.0769,0.659619,0.363821,,,,158300.0,38021.0,6.2,83.3,14.2,5.0,64.4,11.2,0.0,6.5,3.9,0.0,,,,20.7,,,5.7,11.1,2.1,3.0,12.9,28.3,,2113.0,49.34,32.41,30.0,17517.1,1.05,1805.168,61.462,1866.629,40.890099,-109.505786
49011,50.2,29.2,1.2,90.0,306479,1025.8,6.93323,0.27481,80.0048,0.6716,0.762283,3.7,25.87,41.71,214300.0,65892.0,6.0,94.9,32.7,9.8,62.2,8.0,1.0,8.5,4.4,0.4,6.70003e-06,0.000207701,0.000532653,15.9,8.76474,5515.78,7.8,6.9,3.2,3.0,10.5,24.7,3.48832,1322.0,60.33,43.0,264.0,17132.4,1.43,773.832,868.123,1641.955,41.037045,-112.202123
49013,50.8,29.7,0.2,89.2,18607,5.7,1.74047,0.1586,89.3243,0.789967,0.592854,0.97,30.3589,14.4,145100.0,51504.0,10.3,85.2,13.9,4.4,67.6,8.3,0.9,3.8,2.0,0.3,0.0,5.99808e-05,0.000959693,24.5,44.1071,10319.4,8.3,20.0,3.8,3.3,17.8,27.8,3.39443,1934.0,49.41,33.09,83.0,17407.3,1.13,8394.008,38.788,8432.797,40.289649,-110.42983
49015,50.9,32.8,0.2,93.9,10976,2.5,0.916291,0.21875,84.8955,0.708947,0.435924,,36.7189,9.57,95900.0,47446.0,12.4,89.6,12.7,4.0,64.7,7.8,1.0,4.9,2.8,0.1,0.0,0.000191131,0.000286697,21.7,20.1835,9449.6,10.8,17.6,4.4,4.2,17.0,29.2,,1773.0,60.26,43.51,194.0,17771.8,0.57,11557.341,24.591,11581.932,39.009028,-110.721111
49017,51.7,39.0,0.4,94.1,5172,1.0,0.0,0.187587,83.9597,0.804654,0.531155,,4.83,9.67,124600.0,44861.0,10.8,89.1,19.5,4.1,76.3,6.8,0.2,4.7,2.3,0.0,,,,24.9,,,,10.0,3.5,1.5,12.1,25.3,,1849.0,57.94,40.72,174.0,18300.4,0.88,13403.503,85.795,13489.298,37.831622,-111.450886
49019,50.4,39.9,0.3,89.0,9225,2.5,0.916291,0.50699,50.5316,0.500914,0.34284,60.1589,89.2089,68.8289,180600.0,37206.0,16.7,83.1,23.0,8.3,49.8,15.8,1.4,9.6,5.6,0.7,,,,18.8,22.3785,6629.28,19.4,21.8,3.3,3.6,14.4,20.3,,1487.0,60.08,42.63,201.0,17685.1,0.82,9509.253,31.439,9540.692,38.974326,-109.57345
49021,49.7,26.8,0.5,90.7,46163,14.0,2.63906,0.198055,85.0248,0.765659,0.601006,5.46,29.98,48.7,204400.0,41707.0,19.7,91.8,26.5,7.6,58.5,8.1,0.7,8.5,4.3,0.6,0.0,0.000109965,0.000769755,19.1,17.1438,8261.9,8.7,13.1,3.2,3.4,11.0,25.0,3.41232,1588.0,58.25,41.4,107.0,18334.0,1.02,8538.364,11.394,8549.758,37.882727,-113.290059
49023,51.0,29.3,0.2,95.9,10246,3.0,1.09861,0.204923,86.8077,0.705457,0.7625,3.12,,14.15,156300.0,50360.0,10.8,90.7,12.7,4.0,65.3,9.1,0.3,5.3,0.9,0.4,,,,21.4,24.81,9811.98,7.1,11.8,3.6,2.6,16.1,29.2,,1457.0,59.47,42.97,172.0,17375.2,0.78,8785.958,36.572,8822.53,39.710827,-112.794262
49025,49.4,44.5,0.2,95.7,7125,1.8,0.587787,0.271401,74.8146,0.737105,0.595209,24.6989,29.89,33.96,181100.0,41313.0,10.6,88.0,17.8,4.0,66.3,9.4,0.9,3.6,1.8,0.5,,,,23.6,22.6388,6926.17,7.2,14.2,4.1,5.0,13.4,24.9,,1642.0,63.54,45.62,210.0,18587.5,0.84,10334.644,306.368,10641.012,37.275118,-111.815413
49027,50.9,33.7,0.1,87.6,12503,1.9,0.641854,0.159949,89.0967,0.695415,0.779797,2.24,29.1089,6.08,117600.0,42289.0,13.1,85.1,18.8,5.9,64.6,6.6,1.1,15.4,7.1,0.0,,,,22.2,24.4439,6432.8,5.1,13.7,3.3,3.1,12.0,29.1,,1502.0,60.92,43.87,201.0,17476.3,0.7,17022.501,661.655,17684.156,39.09454,-113.525014
49029,50.4,32.0,0.2,97.5,9469,15.5,2.74084,0.165585,89.4931,0.70291,0.798151,7.29,,,240700.0,70043.0,3.1,96.5,25.0,9.5,69.2,4.7,0.1,3.0,1.6,0.3,,,,18.5,,3795.5,9.0,8.8,1.9,2.3,4.1,22.8,,1916.0,51.35,34.21,35.0,17680.5,1.87,1577.81,4.427,1582.238,41.091027,-111.577885
49031,51.2,40.5,0.1,94.7,1556,2.1,0.741937,0.176692,89.1304,0.803279,0.573944,,,,135700.0,37000.0,10.5,87.3,14.3,4.4,70.7,5.9,0.0,3.6,1.0,0.4,,,,27.3,,,8.3,,4.4,5.2,15.5,25.0,,1926.0,51.88,34.24,20.0,17617.5,1.04,1962.669,20.528,1983.197,38.335881,-112.129376
49033,51.7,34.7,0.0,97.0,2264,2.2,0.788457,0.153082,90.864,0.77381,0.834211,,,,131100.0,50899.0,6.8,94.1,26.2,5.4,73.6,7.9,0.3,2.6,0.7,0.0,,,,21.1,,,,,,,,27.3,,2018.0,50.8,32.88,33.0,17328.0,0.99,2664.514,149.136,2813.65,41.627598,-111.240227
49035,50.3,30.8,1.6,81.2,1029655,1387.1,7.23497,0.486566,58.6201,0.490413,0.465881,12.42,26.71,81.9089,227000.0,56948.0,9.3,89.0,29.6,9.9,53.8,10.8,1.6,18.6,11.7,0.7,2.21883e-05,0.000990757,0.00226321,17.9,11.0272,6106.07,12.4,11.9,3.3,3.3,13.0,24.5,3.4023,1308.0,56.08,37.98,160.0,17217.2,1.75,1922.501,168.57,2091.071,40.667882,-111.924244
49037,50.2,29.9,0.2,45.8,14746,1.9,0.641854,0.469006,57.9235,0.585408,0.432084,12.0,36.28,12.0,100500.0,36209.0,28.7,79.3,16.3,5.5,49.0,7.6,2.4,49.3,1.3,0.0,0.0,6.80967e-05,0.00102145,29.0,45.1785,8472.95,6.4,9.8,3.2,2.7,14.0,28.5,3.38836,2210.0,62.67,45.4,233.0,18291.1,0.78,20253.676,293.096,20546.772,37.623064,-109.78932
49039,52.3,28.4,0.8,90.4,27822,17.5,2.8622,0.185954,88.0486,0.72031,0.789124,0.9,7.66,2.73,136300.0,41931.0,17.5,86.0,18.3,5.9,55.7,8.9,1.3,10.8,5.2,0.5,0.0,0.000359583,0.00467458,23.7,26.6061,7477.9,5.5,10.0,3.3,3.8,16.1,26.8,3.41988,1686.0,52.12,35.31,62.0,17344.5,1.2,4118.476,32.076,4150.552,39.380588,-111.570451
49041,50.4,32.8,0.2,94.9,20802,10.9,2.38876,0.169726,89.3171,0.787823,0.838927,2.12,25.91,13.1189,140200.0,44411.0,9.8,89.8,16.4,6.5,63.8,9.2,0.5,5.6,1.5,0.4,0.0,9.97009e-05,0.000847458,22.8,19.796,9787.5,10.2,14.1,4.4,4.1,16.9,26.3,3.398,2157.0,52.59,35.49,48.0,17367.6,1.06,4948.372,20.26,4968.632,38.746825,-111.81193
49043,51.5,37.1,0.4,90.5,36324,19.4,2.96527,0.567077,50.8005,0.439234,0.510419,39.34,20.6789,145.33,457500.0,83380.0,7.0,93.0,48.2,17.5,63.0,7.7,0.8,11.5,9.7,0.7,0.0,8.51233e-05,0.00051074,12.6,14.533,4484.84,18.7,8.1,2.5,2.3,10.0,15.9,3.51161,3002.0,44.88,28.35,20.0,17379.4,1.7,4847.71,26.571,4874.281,40.87206,-110.968486
49045,50.4,29.6,0.7,90.7,58218,8.4,2.12823,0.336275,74.0771,0.610228,0.677452,5.03,21.4689,183.9,174100.0,60236.0,5.9,92.3,19.1,4.8,61.0,12.1,1.0,8.9,3.1,0.4,1.73683e-05,0.000191052,0.00142421,21.4,19.1452,7173.79,12.5,15.1,4.0,3.6,14.7,29.5,3.37358,1315.0,60.78,44.7,274.0,16736.0,0.7,17978.018,892.841,18870.859,40.467692,-113.124015
49047,50.8,29.1,0.4,86.6,32588,7.3,1.98787,0.144025,89.9681,0.807766,0.606367,13.81,40.2289,37.1,169800.0,57735.0,10.4,84.8,14.5,4.9,63.5,9.0,1.3,6.3,2.7,0.5,0.0,0.000100234,0.00130304,26.7,30.052,9769.77,11.8,20.7,3.5,3.7,15.3,28.7,3.4425,1503.0,56.82,39.99,150.0,17309.2,0.77,11602.351,56.187,11658.537,40.125887,-109.517748
49049,50.1,24.6,0.5,89.4,516564,257.8,5.55218,0.187991,88.3166,0.782294,0.770931,0.82,4.92,13.15,227500.0,56752.0,13.1,92.9,34.7,11.0,54.9,5.6,0.9,11.6,6.6,0.5,5.92548e-06,0.000132336,0.000519467,15.2,9.99272,4929.97,4.0,5.9,3.4,3.0,11.3,24.6,3.45339,1389.0,54.36,36.12,126.0,17356.1,1.35,5188.923,364.307,5553.23,40.120409,-111.668667
49051,50.8,31.6,0.3,90.4,23530,20.0,2.99573,0.338999,75.2946,0.643589,0.500483,,6.37,15.64,298200.0,62030.0,7.8,92.5,29.5,9.3,66.1,7.2,1.0,12.0,6.6,0.6,0.0,0.0,0.000371126,15.7,16.4826,6395.0,9.0,9.1,3.0,2.7,10.5,23.7,3.50211,2735.0,47.39,29.96,24.0,17631.4,1.63,3044.533,78.954,3123.487,40.334884,-111.161568
49053,49.4,32.5,0.6,89.7,138115,56.9,4.0413,0.218579,82.7557,0.781237,0.651498,9.34889,16.98,42.32,240800.0,48728.0,9.8,90.5,22.9,7.6,64.5,8.1,1.1,9.4,5.6,0.6,1.40693e-05,0.00022511,0.00142804,18.0,18.914,6279.59,7.4,8.7,3.1,3.1,13.3,23.9,3.44039,1640.0,65.93,47.82,298.0,18818.1,1.03,6284.237,9.308,6293.545,37.262531,-113.4878
49055,50.5,37.1,0.1,94.8,2778,1.1,0.0953102,0.254947,82.0648,0.71978,0.437995,,3.6,5.4,167700.0,45040.0,10.0,90.5,25.0,10.5,70.2,7.6,0.1,5.8,3.6,0.0,,,,21.8,,,10.2,11.6,1.7,3.5,6.6,25.2,,1512.0,59.51,42.36,251.0,17926.5,0.67,6373.122,15.055,6388.177,38.261229,-110.990323
49057,50.2,30.7,1.4,85.2,231236,401.4,5.99496,0.349702,71.4301,0.583637,0.690839,11.9389,46.5389,81.8789,160800.0,53471.0,11.2,88.6,21.9,6.2,56.1,11.2,1.5,12.9,7.9,0.6,3.07079e-05,0.000785246,0.00124148,19.1,12.0647,6646.95,10.6,12.9,3.7,3.5,14.8,27.2,3.41023,1873.0,56.1,39.41,181.0,17383.4,1.89,1492.051,215.752,1707.803,41.270355,-111.875879
50001,49.9,41.3,0.8,95.3,36821,48.0,3.8712,0.686246,29.0508,0.295438,0.30061,94.81,21.75,160.02,210100.0,55427.0,11.4,89.3,31.8,14.0,51.2,10.4,1.4,5.0,3.6,0.7,0.0,5.43936e-05,0.000190378,19.2,16.3016,5025.05,17.8,16.2,3.0,3.1,10.0,22.9,3.40499,109.0,52.33,38.81,549.0,13716.8,3.2,1984.773,107.309,2092.083,44.031248,-73.141581
50003,48.4,45.1,0.8,96.6,37125,55.0,4.00733,0.654713,32.3254,0.287187,0.308026,120.939,27.07,181.599,189800.0,46265.0,11.1,89.2,31.2,12.6,54.0,11.6,1.4,3.7,2.8,0.3,0.0,0.000110184,0.00129466,21.0,11.2382,6035.46,16.6,18.7,3.4,3.9,12.2,23.3,3.37476,609.0,50.83,37.73,347.0,14133.5,3.88,1748.191,6.932,1755.122,43.035325,-73.11146
50005,49.7,42.1,0.5,96.5,31227,48.1,3.87328,0.604291,37.2447,0.392841,0.405895,122.01,47.6489,139.46,148900.0,41897.0,13.6,88.2,27.9,11.0,50.1,13.6,1.4,2.8,1.9,1.0,3.25733e-05,9.77199e-05,0.00100977,21.7,14.0934,6309.1,16.2,19.5,3.3,3.6,12.7,25.6,3.37065,319.0,49.92,36.53,380.0,13510.9,3.29,1680.549,22.463,1703.012,44.468791,-72.112168
50007,48.7,36.2,2.1,92.5,156545,291.7,5.67573,0.714418,27.9852,0.279219,0.292322,60.2189,55.1789,250.039,246000.0,59634.0,10.7,92.8,44.7,17.1,47.0,9.8,1.2,8.1,6.1,1.3,6.57553e-06,0.00024987,0.00140059,14.8,7.89362,4468.88,19.9,12.8,2.8,2.9,8.1,20.3,3.42917,180.0,52.35,38.36,518.0,13406.2,3.05,1389.731,214.245,1603.976,44.460676,-73.070525
50009,50.6,47.4,0.3,97.3,6306,9.5,2.25129,0.558852,41.6011,0.416778,0.416813,57.09,,98.1589,119000.0,40046.0,15.9,82.4,16.1,4.9,56.9,10.7,2.1,7.5,4.2,0.8,0.0,0.0,0.0,24.6,,7232.41,19.5,29.4,4.3,3.7,18.0,26.4,,564.0,48.66,35.44,294.0,13236.7,3.34,1718.711,30.291,1749.002,44.724021,-71.732736
50011,49.6,39.6,0.4,95.6,47746,75.3,4.32148,0.614119,37.2335,0.350981,0.397689,64.6089,18.3089,346.12,194500.0,52279.0,10.9,87.2,20.9,7.6,52.8,12.3,1.3,4.8,2.9,0.5,0.0,0.000394805,0.00145454,25.1,16.8038,6387.18,20.1,21.2,3.7,3.6,12.4,28.5,3.3597,214.0,51.14,38.11,474.0,13406.2,3.32,1641.291,150.933,1792.224,44.858964,-72.909402
50013,49.9,45.5,0.4,95.3,6970,85.2,4.445,0.631061,36.0982,0.336723,0.373664,95.4089,,374.319,227300.0,56202.0,6.7,91.3,29.4,11.0,58.2,13.7,1.5,3.6,3.1,0.9,0.0,0.0,0.0,18.9,,5605.6,20.3,16.5,2.6,2.7,8.7,26.5,,40.0,53.63,40.02,568.0,13743.7,2.59,211.891,292.298,504.188,44.801788,-73.300758
50015,50.0,39.7,0.6,96.7,24475,53.3,3.97594,0.703663,27.8779,0.30265,0.309984,41.1,38.3689,95.5689,206100.0,51037.0,12.7,91.4,32.3,9.9,50.2,12.3,1.6,4.6,3.6,0.4,0.0,0.0,0.000645396,18.4,15.7699,5616.67,21.1,20.1,3.3,3.7,11.2,25.7,3.40578,181.0,49.77,36.69,374.0,13488.0,3.67,1188.278,12.661,1200.94,44.603504,-72.638356
50017,49.8,43.8,0.4,97.0,28936,42.1,3.74005,0.645563,32.6478,0.338988,0.334712,84.43,15.14,42.09,176500.0,51011.0,8.6,89.5,28.3,11.7,53.4,12.3,1.2,2.5,1.6,0.4,3.44542e-05,0.0,0.000447905,21.0,13.2615,6043.43,20.6,20.0,3.0,3.2,11.8,27.7,3.39572,551.0,51.33,37.37,419.0,13737.9,3.39,1779.407,13.552,1792.959,44.003392,-72.369687
50019,50.0,43.7,0.6,96.6,27231,39.3,3.67122,0.626263,36.8286,0.34718,0.382179,54.53,30.19,195.069,140400.0,40605.0,13.9,84.1,20.0,6.6,52.8,11.7,1.2,6.4,4.4,0.4,3.65484e-05,3.65484e-05,0.000511677,25.7,20.4246,5865.49,19.2,22.3,3.6,3.4,14.3,28.8,3.34679,298.0,49.39,36.5,355.0,13403.9,3.36,1795.556,72.249,1867.806,44.828442,-72.25163
50021,49.3,44.3,0.5,97.1,61642,66.3,4.19419,0.612171,37.8727,0.397545,0.393788,80.2089,41.9689,251.449,164800.0,46153.0,11.3,88.5,25.7,8.6,50.0,13.4,1.1,3.3,1.9,0.7,6.33874e-05,0.000174315,0.000633874,23.2,10.127,6882.8,17.9,20.0,3.5,3.5,12.9,27.8,3.38142,155.0,51.51,37.92,449.0,13878.1,3.43,2408.225,38.744,2446.969,43.580844,-73.038196
50023,49.4,42.3,0.7,96.1,59534,86.6,4.4613,0.693292,27.6146,0.269044,0.281668,79.1289,38.0,215.0,190500.0,54227.0,10.0,92.0,36.8,15.0,48.8,14.1,1.9,4.6,3.3,1.0,1.69785e-05,8.48925e-05,0.000848925,17.6,11.1235,5577.59,20.0,18.1,3.1,3.0,10.1,22.4,3.39091,276.0,50.13,36.57,383.0,13664.9,3.64,1779.926,21.213,1801.139,44.274953,-72.609475
50025,49.1,44.9,0.9,95.3,44513,56.7,4.03777,0.730244,24.3743,0.235178,0.257453,76.65,23.05,196.639,199300.0,46465.0,10.9,91.1,33.3,14.5,49.5,14.4,1.4,4.8,3.5,0.7,0.000138587,0.000138587,0.00150136,16.6,19.1813,6360.09,18.3,17.4,3.2,3.5,11.1,23.2,3.38259,499.0,52.06,38.55,410.0,14277.0,3.9,2033.931,33.056,2066.987,42.999143,-72.716335
50027,49.0,45.8,0.6,96.3,56670,58.5,4.06903,0.68808,29.9592,0.309713,0.288159,82.9389,30.8789,114.43,207100.0,51066.0,9.8,90.7,34.0,14.0,53.8,13.7,1.9,3.7,3.0,0.7,3.52939e-05,7.05878e-05,0.000758819,20.2,13.6521,6326.44,19.0,17.3,3.2,3.2,11.0,24.2,3.42045,463.0,51.83,37.99,416.0,14019.2,3.63,2510.57,19.289,2529.859,43.588143,-72.591515
